0,1
D:/RAE/dataset3_es\tanga_13.png,tanga
D:/RAE/dataset3_es\pandemico_12.png,pandemico
D:/RAE/dataset3_es\acetileno_7.png,acetileno
D:/RAE/dataset3_es\troquelar_8.png,troquelar
D:/RAE/dataset3_es\corvo_12.png,corvo
D:/RAE/dataset3_es\farmacia_11.png,farmacia
D:/RAE/dataset3_es\cantable_13.png,cantable
D:/RAE/dataset3_es\hipotenusa_5.png,hipotenusa
D:/RAE/dataset3_es\barretear_10.png,barretear
D:/RAE/dataset3_es\microscopio_14.png,microscopio
D:/RAE/dataset3_es\sorateno_11.png,sorateno
D:/RAE/dataset3_es\juerga_1.png,juerga
D:/RAE/dataset3_es\penachera_11.png,penachera
D:/RAE/dataset3_es\chupacabras_10.png,chupacabras
D:/RAE/dataset3_es\gazapear_4.png,gazapear
D:/RAE/dataset3_es\mosqueo_14.png,mosqueo
D:/RAE/dataset3_es\sumiso_1.png,sumiso
D:/RAE/dataset3_es\caramilloso_1.png,caramilloso
D:/RAE/dataset3_es\opresar_10.png,opresar
D:/RAE/dataset3_es\senescente_10.png,senescente
D:/RAE/dataset3_es\bausan_11.png,bausan
D:/RAE/dataset3_es\simbiotico_0.png,simbiotico
D:/RAE/dataset3_es\hogaza_8.png,hogaza
D:/RAE/dataset3_es\baldes_0.png,baldes
D:/RAE/dataset3_es\guino_2.png,guino
D:/RAE/dataset3_es\barreaero_10.png,barreaero
D:/RAE/dataset3_es\jelengue_8.png,jelengue
D:/RAE/dataset3_es\felon_7.png,felon
D:/RAE/dataset3_es\emparedar_3.png,emparedar
D:/RAE/dataset3_es\bitadura_13.png,bitadura
D:/RAE/dataset3_es\paiteno_4.png,paiteno
D:/RAE/dataset3_es\noche_14.png,noche
D:/RAE/dataset3_es\asuntillo_12.png,asuntillo
D:/RAE/dataset3_es\linense_0.png,linense
D:/RAE/dataset3_es\pinonazo_12.png,piñonazo
D:/RAE/dataset3_es\peyorativo_11.png,peyorativo
D:/RAE/dataset3_es\avuguero_3.png,avuguero
D:/RAE/dataset3_es\jacaranda_8.png,jacaranda
D:/RAE/dataset3_es\batelero_12.png,batelero
D:/RAE/dataset3_es\atardecer_6.png,atardecer
D:/RAE/dataset3_es\ganduleria_8.png,ganduleria
D:/RAE/dataset3_es\macruro_2.png,macruro
D:/RAE/dataset3_es\dorace_5.png,dorace
D:/RAE/dataset3_es\burka_9.png,burka
D:/RAE/dataset3_es\sanoso_12.png,sañoso
D:/RAE/dataset3_es\raspadera_9.png,raspadera
D:/RAE/dataset3_es\destrincar_8.png,destrincar
D:/RAE/dataset3_es\esquifada_3.png,esquifada
D:/RAE/dataset3_es\brollo_5.png,brollo
D:/RAE/dataset3_es\belladona_14.png,belladona
D:/RAE/dataset3_es\ensecar_12.png,ensecar
D:/RAE/dataset3_es\lobo_4.png,lobo
D:/RAE/dataset3_es\procedente_12.png,procedente
D:/RAE/dataset3_es\domine_6.png,domine
D:/RAE/dataset3_es\amo_10.png,amo
D:/RAE/dataset3_es\vocativo_0.png,vocativo
D:/RAE/dataset3_es\mesodermico_7.png,mesodermico
D:/RAE/dataset3_es\baboseo_5.png,baboseo
D:/RAE/dataset3_es\muertero_3.png,muertero
D:/RAE/dataset3_es\elevable_12.png,elevable
D:/RAE/dataset3_es\bacoreta_3.png,bacoreta
D:/RAE/dataset3_es\ferreria_5.png,ferreria
D:/RAE/dataset3_es\pimpollecer_14.png,pimpollecer
D:/RAE/dataset3_es\atomo_5.png,atomo
D:/RAE/dataset3_es\despachar_7.png,despachar
D:/RAE/dataset3_es\solteria_9.png,solteria
D:/RAE/dataset3_es\arbitrista_9.png,arbitrista
D:/RAE/dataset3_es\borriqueta_8.png,borriqueta
D:/RAE/dataset3_es\manana_4.png,manana
D:/RAE/dataset3_es\pleuronecto_2.png,pleuronecto
D:/RAE/dataset3_es\pistache_10.png,pistache
D:/RAE/dataset3_es\chirlar_8.png,chirlar
D:/RAE/dataset3_es\principada_12.png,principada
D:/RAE/dataset3_es\adivinar_0.png,adivinar
D:/RAE/dataset3_es\nudosidad_0.png,nudosidad
D:/RAE/dataset3_es\rescontrar_4.png,rescontrar
D:/RAE/dataset3_es\guenudo_2.png,gueñudo
D:/RAE/dataset3_es\aliso_11.png,aliso
D:/RAE/dataset3_es\jabonallo_8.png,jabonallo
D:/RAE/dataset3_es\cual_2.png,cual
D:/RAE/dataset3_es\exotiquez_3.png,exotiquez
D:/RAE/dataset3_es\psicologo_4.png,psicologo
D:/RAE/dataset3_es\miliar_12.png,miliar
D:/RAE/dataset3_es\laud_14.png,laud
D:/RAE/dataset3_es\buega_10.png,buega
D:/RAE/dataset3_es\hiato_7.png,hiato
D:/RAE/dataset3_es\baquira_12.png,baquira
D:/RAE/dataset3_es\pelantrin_12.png,pelantrin
D:/RAE/dataset3_es\carona_7.png,carona
D:/RAE/dataset3_es\crochel_1.png,crochel
D:/RAE/dataset3_es\bipartito_11.png,bipartito
D:/RAE/dataset3_es\supuratorio_11.png,supuratorio
D:/RAE/dataset3_es\burka_11.png,burka
D:/RAE/dataset3_es\charlar_6.png,charlar
D:/RAE/dataset3_es\tameme_3.png,tameme
D:/RAE/dataset3_es\eremita_12.png,eremita
D:/RAE/dataset3_es\alcayata_2.png,alcayata
D:/RAE/dataset3_es\musola_14.png,musola
D:/RAE/dataset3_es\ahorcadizo_6.png,ahorcadizo
D:/RAE/dataset3_es\anisopetalo_6.png,anisopetalo
D:/RAE/dataset3_es\nefando_6.png,nefando
D:/RAE/dataset3_es\artesanado_5.png,artesanado
D:/RAE/dataset3_es\climaterico_6.png,climaterico
D:/RAE/dataset3_es\menudillo_6.png,menudillo
D:/RAE/dataset3_es\catauro_7.png,catauro
D:/RAE/dataset3_es\aguamar_14.png,aguamar
D:/RAE/dataset3_es\graduar_8.png,graduar
D:/RAE/dataset3_es\saltador_1.png,saltador
D:/RAE/dataset3_es\atanar_4.png,atañar
D:/RAE/dataset3_es\tabica_0.png,tabica
D:/RAE/dataset3_es\efeminado_7.png,efeminado
D:/RAE/dataset3_es\chip_6.png,chip
D:/RAE/dataset3_es\calidad_3.png,calidad
D:/RAE/dataset3_es\volanteo_9.png,volanteo
D:/RAE/dataset3_es\semisotano_2.png,semisotano
D:/RAE/dataset3_es\mullir_14.png,mullir
D:/RAE/dataset3_es\abobado_14.png,abobado
D:/RAE/dataset3_es\enjague_9.png,enjague
D:/RAE/dataset3_es\alabanza_12.png,alabanza
D:/RAE/dataset3_es\seccion_3.png,seccion
D:/RAE/dataset3_es\octagonal_6.png,octagonal
D:/RAE/dataset3_es\chapodar_2.png,chapodar
D:/RAE/dataset3_es\andante_4.png,andante
D:/RAE/dataset3_es\ordinal_1.png,ordinal
D:/RAE/dataset3_es\engandujar_12.png,engandujar
D:/RAE/dataset3_es\bedelio_14.png,bedelio
D:/RAE/dataset3_es\renir_0.png,renir
D:/RAE/dataset3_es\andado_0.png,andado
D:/RAE/dataset3_es\zunarse_6.png,zuñarse
D:/RAE/dataset3_es\campaneo_5.png,campaneo
D:/RAE/dataset3_es\tecleado_8.png,tecleado
D:/RAE/dataset3_es\crudelisimo_11.png,crudelisimo
D:/RAE/dataset3_es\medicinable_9.png,medicinable
D:/RAE/dataset3_es\criptogamo_8.png,criptogamo
D:/RAE/dataset3_es\nangotarse_2.png,ñangotarse
D:/RAE/dataset3_es\barranco_3.png,barranco
D:/RAE/dataset3_es\expolio_3.png,expolio
D:/RAE/dataset3_es\bedelio_11.png,bedelio
D:/RAE/dataset3_es\picodecera_14.png,picodecera
D:/RAE/dataset3_es\buenamente_9.png,buenamente
D:/RAE/dataset3_es\bullaranga_1.png,bullaranga
D:/RAE/dataset3_es\alula_11.png,alula
D:/RAE/dataset3_es\galota_3.png,galota
D:/RAE/dataset3_es\teologico_2.png,teologico
D:/RAE/dataset3_es\entapetado_11.png,entapetado
D:/RAE/dataset3_es\centillero_6.png,centillero
D:/RAE/dataset3_es\India_10.png,India
D:/RAE/dataset3_es\dubitante_5.png,dubitante
D:/RAE/dataset3_es\peine_9.png,peine
D:/RAE/dataset3_es\bruzar_5.png,bruzar
D:/RAE/dataset3_es\aurifero_6.png,aurifero
D:/RAE/dataset3_es\puyado_3.png,puyado
D:/RAE/dataset3_es\junir_12.png,juñir
D:/RAE/dataset3_es\emigrar_14.png,emigrar
D:/RAE/dataset3_es\locutor_3.png,locutor
D:/RAE/dataset3_es\eon_4.png,eon
D:/RAE/dataset3_es\boquinao_2.png,boquiñao
D:/RAE/dataset3_es\abastionar_12.png,abastionar
D:/RAE/dataset3_es\anagramista_7.png,anagramista
D:/RAE/dataset3_es\nangotarse_4.png,ñangotarse
D:/RAE/dataset3_es\angulado_8.png,angulado
D:/RAE/dataset3_es\acidulante_10.png,acidulante
D:/RAE/dataset3_es\anglesita_3.png,anglesita
D:/RAE/dataset3_es\zuncho_12.png,zuncho
D:/RAE/dataset3_es\venturanza_8.png,venturanza
D:/RAE/dataset3_es\entrelargo_3.png,entrelargo
D:/RAE/dataset3_es\confiteria_14.png,confiteria
D:/RAE/dataset3_es\infrarrojo_0.png,infrarrojo
D:/RAE/dataset3_es\pinchon_5.png,pinchon
D:/RAE/dataset3_es\peche_8.png,peche
D:/RAE/dataset3_es\apiolar_12.png,apiolar
D:/RAE/dataset3_es\almagrero_6.png,almagrero
D:/RAE/dataset3_es\abstractivo_6.png,abstractivo
D:/RAE/dataset3_es\palatino_8.png,palatino
D:/RAE/dataset3_es\maraco_4.png,maraco
D:/RAE/dataset3_es\entunicar_7.png,entunicar
D:/RAE/dataset3_es\luz_10.png,luz
D:/RAE/dataset3_es\forma_1.png,forma
D:/RAE/dataset3_es\cicutina_5.png,cicutina
D:/RAE/dataset3_es\gollizno_1.png,gollizno
D:/RAE/dataset3_es\aparejador_8.png,aparejador
D:/RAE/dataset3_es\recaudador_8.png,recaudador
D:/RAE/dataset3_es\camagueyano_3.png,camagueyano
D:/RAE/dataset3_es\prioradgo_11.png,prioradgo
D:/RAE/dataset3_es\artimon_14.png,artimon
D:/RAE/dataset3_es\vitorioso_3.png,vitorioso
D:/RAE/dataset3_es\barrenero_5.png,barrenero
D:/RAE/dataset3_es\calamistro_2.png,calamistro
D:/RAE/dataset3_es\baracaldes_13.png,baracaldes
D:/RAE/dataset3_es\aranar_10.png,aranar
D:/RAE/dataset3_es\manuable_8.png,manuable
D:/RAE/dataset3_es\piscinazo_1.png,piscinazo
D:/RAE/dataset3_es\sobejo_0.png,sobejo
D:/RAE/dataset3_es\tesla_1.png,tesla
D:/RAE/dataset3_es\pathos_2.png,pathos
D:/RAE/dataset3_es\zaragutear_8.png,zaragutear
D:/RAE/dataset3_es\ollera_13.png,ollera
D:/RAE/dataset3_es\punetazo_6.png,puñetazo
D:/RAE/dataset3_es\placarte_3.png,placarte
D:/RAE/dataset3_es\coludir_2.png,coludir
D:/RAE/dataset3_es\capocho_9.png,capocho
D:/RAE/dataset3_es\cerero_2.png,cerero
D:/RAE/dataset3_es\toromiro_7.png,toromiro
D:/RAE/dataset3_es\esquifada_6.png,esquifada
D:/RAE/dataset3_es\patricio_10.png,patricio
D:/RAE/dataset3_es\bitadura_11.png,bitadura
D:/RAE/dataset3_es\asanar_13.png,asañar
D:/RAE/dataset3_es\apolismarse_11.png,apolismarse
D:/RAE/dataset3_es\despechado_10.png,despechado
D:/RAE/dataset3_es\cursileria_11.png,cursileria
D:/RAE/dataset3_es\dioico_5.png,dioico
D:/RAE/dataset3_es\eon_0.png,eon
D:/RAE/dataset3_es\aliruzar_7.png,aliruzar
D:/RAE/dataset3_es\curanto_3.png,curanto
D:/RAE/dataset3_es\lonjear_13.png,lonjear
D:/RAE/dataset3_es\ruteno_4.png,ruteno
D:/RAE/dataset3_es\suntuosidad_9.png,suntuosidad
D:/RAE/dataset3_es\ajolio_12.png,ajolio
D:/RAE/dataset3_es\enartrosis_8.png,enartrosis
D:/RAE/dataset3_es\insabible_1.png,insabible
D:/RAE/dataset3_es\anfibol_11.png,anfibol
D:/RAE/dataset3_es\vito_13.png,vito
D:/RAE/dataset3_es\payaso_10.png,payaso
D:/RAE/dataset3_es\trasechar_13.png,trasechar
D:/RAE/dataset3_es\humear_8.png,humear
D:/RAE/dataset3_es\acorchado_4.png,acorchado
D:/RAE/dataset3_es\cuache_5.png,cuache
D:/RAE/dataset3_es\hi_1.png,hi
D:/RAE/dataset3_es\reglar_13.png,reglar
D:/RAE/dataset3_es\compungivo_6.png,compungivo
D:/RAE/dataset3_es\tapirujarse_6.png,tapirujarse
D:/RAE/dataset3_es\cofre_11.png,cofre
D:/RAE/dataset3_es\asueto_7.png,asueto
D:/RAE/dataset3_es\chatungo_8.png,chatungo
D:/RAE/dataset3_es\vesanico_10.png,vesanico
D:/RAE/dataset3_es\enmarrocar_2.png,enmarrocar
D:/RAE/dataset3_es\aspereza_0.png,aspereza
D:/RAE/dataset3_es\zarabutear_8.png,zarabutear
D:/RAE/dataset3_es\madrugador_4.png,madrugador
D:/RAE/dataset3_es\angelus_10.png,angelus
D:/RAE/dataset3_es\tepachero_10.png,tepachero
D:/RAE/dataset3_es\Corpus_5.png,Corpus
D:/RAE/dataset3_es\pasavante_0.png,pasavante
D:/RAE/dataset3_es\coludir_0.png,coludir
D:/RAE/dataset3_es\acechar_5.png,acechar
D:/RAE/dataset3_es\polono_3.png,polono
D:/RAE/dataset3_es\lucentor_8.png,lucentor
D:/RAE/dataset3_es\revejido_5.png,revejido
D:/RAE/dataset3_es\gazofilacio_13.png,gazofilacio
D:/RAE/dataset3_es\colicuar_9.png,colicuar
D:/RAE/dataset3_es\entibiar_8.png,entibiar
D:/RAE/dataset3_es\coyundear_12.png,coyundear
D:/RAE/dataset3_es\financiero_10.png,financiero
D:/RAE/dataset3_es\dermico_10.png,dermico
D:/RAE/dataset3_es\aniquilar_7.png,aniquilar
D:/RAE/dataset3_es\garanon_11.png,garanon
D:/RAE/dataset3_es\antigripal_14.png,antigripal
D:/RAE/dataset3_es\redol_1.png,redol
D:/RAE/dataset3_es\embotador_13.png,embotador
D:/RAE/dataset3_es\escarda_14.png,escarda
D:/RAE/dataset3_es\pudinga_4.png,pudinga
D:/RAE/dataset3_es\atropina_4.png,atropina
D:/RAE/dataset3_es\videoclip_5.png,videoclip
D:/RAE/dataset3_es\yuquero_8.png,yuquero
D:/RAE/dataset3_es\jansenismo_3.png,jansenismo
D:/RAE/dataset3_es\recension_4.png,recension
D:/RAE/dataset3_es\percanzar_0.png,percanzar
D:/RAE/dataset3_es\panalon_2.png,panalon
D:/RAE/dataset3_es\palidez_2.png,palidez
D:/RAE/dataset3_es\estilo_0.png,estilo
D:/RAE/dataset3_es\psicomotor_4.png,psicomotor
D:/RAE/dataset3_es\manoteado_6.png,manoteado
D:/RAE/dataset3_es\sumir_3.png,sumir
D:/RAE/dataset3_es\escocer_8.png,escocer
D:/RAE/dataset3_es\franqueable_8.png,franqueable
D:/RAE/dataset3_es\ostero_4.png,ostero
D:/RAE/dataset3_es\llanta_7.png,llanta
D:/RAE/dataset3_es\bitango_10.png,bitango
D:/RAE/dataset3_es\serrijon_10.png,serrijon
D:/RAE/dataset3_es\tacano_1.png,tacano
D:/RAE/dataset3_es\pachacho_4.png,pachacho
D:/RAE/dataset3_es\zubia_8.png,zubia
D:/RAE/dataset3_es\bacaladilla_2.png,bacaladilla
D:/RAE/dataset3_es\risquilo_13.png,risquilo
D:/RAE/dataset3_es\agote_6.png,agote
D:/RAE/dataset3_es\constrinir_4.png,constrinir
D:/RAE/dataset3_es\enzimatico_6.png,enzimatico
D:/RAE/dataset3_es\simplismo_13.png,simplismo
D:/RAE/dataset3_es\regalaria_3.png,regalaria
D:/RAE/dataset3_es\colutorio_7.png,colutorio
D:/RAE/dataset3_es\pontaje_9.png,pontaje
D:/RAE/dataset3_es\varejon_6.png,varejon
D:/RAE/dataset3_es\sorbo_8.png,sorbo
D:/RAE/dataset3_es\antifaz_9.png,antifaz
D:/RAE/dataset3_es\dragonites_6.png,dragonites
D:/RAE/dataset3_es\emigrar_3.png,emigrar
D:/RAE/dataset3_es\entallable_0.png,entallable
D:/RAE/dataset3_es\melcocha_9.png,melcocha
D:/RAE/dataset3_es\horticultor_12.png,horticultor
D:/RAE/dataset3_es\bellota_4.png,bellota
D:/RAE/dataset3_es\bagasa_9.png,bagasa
D:/RAE/dataset3_es\torneadura_12.png,torneadura
D:/RAE/dataset3_es\aradura_13.png,aradura
D:/RAE/dataset3_es\laurino_1.png,laurino
D:/RAE/dataset3_es\vil_1.png,vil
D:/RAE/dataset3_es\pealera_9.png,pealera
D:/RAE/dataset3_es\perinatal_2.png,perinatal
D:/RAE/dataset3_es\baton_1.png,baton
D:/RAE/dataset3_es\celicola_10.png,celicola
D:/RAE/dataset3_es\aleganarse_5.png,aleganarse
D:/RAE/dataset3_es\agrecillo_2.png,agrecillo
D:/RAE/dataset3_es\himpar_13.png,himpar
D:/RAE/dataset3_es\dehiscente_10.png,dehiscente
D:/RAE/dataset3_es\odreria_2.png,odreria
D:/RAE/dataset3_es\maesil_13.png,maesil
D:/RAE/dataset3_es\moscona_6.png,moscona
D:/RAE/dataset3_es\revocadura_1.png,revocadura
D:/RAE/dataset3_es\espanol_10.png,español
D:/RAE/dataset3_es\macanudo_2.png,macanudo
D:/RAE/dataset3_es\pinata_6.png,piñata
D:/RAE/dataset3_es\berrana_7.png,berrana
D:/RAE/dataset3_es\caid_10.png,caid
D:/RAE/dataset3_es\chiveada_2.png,chiveada
D:/RAE/dataset3_es\guincho_10.png,guincho
D:/RAE/dataset3_es\timon_0.png,timon
D:/RAE/dataset3_es\almecina_10.png,almecina
D:/RAE/dataset3_es\pastafrola_13.png,pastafrola
D:/RAE/dataset3_es\desfollar_3.png,desfollar
D:/RAE/dataset3_es\trombo_12.png,trombo
D:/RAE/dataset3_es\candelilla_11.png,candelilla
D:/RAE/dataset3_es\indignar_11.png,indignar
D:/RAE/dataset3_es\salema_1.png,salema
D:/RAE/dataset3_es\tamaricaceo_1.png,tamaricaceo
D:/RAE/dataset3_es\alquitira_6.png,alquitira
D:/RAE/dataset3_es\platonico_0.png,platonico
D:/RAE/dataset3_es\ahorcadizo_13.png,ahorcadizo
D:/RAE/dataset3_es\biblista_8.png,biblista
D:/RAE/dataset3_es\osteitis_14.png,osteitis
D:/RAE/dataset3_es\anticuar_11.png,anticuar
D:/RAE/dataset3_es\presbitero_0.png,presbitero
D:/RAE/dataset3_es\clandestino_5.png,clandestino
D:/RAE/dataset3_es\alcanzado_8.png,alcanzado
D:/RAE/dataset3_es\montana_0.png,montana
D:/RAE/dataset3_es\terquear_6.png,terquear
D:/RAE/dataset3_es\jachon_5.png,jachon
D:/RAE/dataset3_es\saxoso_12.png,saxoso
D:/RAE/dataset3_es\rambla_11.png,rambla
D:/RAE/dataset3_es\baqueta_9.png,baqueta
D:/RAE/dataset3_es\manguzada_13.png,manguzada
D:/RAE/dataset3_es\chorizar_0.png,chorizar
D:/RAE/dataset3_es\torre_4.png,torre
D:/RAE/dataset3_es\comadreo_12.png,comadreo
D:/RAE/dataset3_es\armadura_8.png,armadura
D:/RAE/dataset3_es\candilejo_13.png,candilejo
D:/RAE/dataset3_es\acrofobia_8.png,acrofobia
D:/RAE/dataset3_es\protectorio_13.png,protectorio
D:/RAE/dataset3_es\repulsivo_8.png,repulsivo
D:/RAE/dataset3_es\concordata_7.png,concordata
D:/RAE/dataset3_es\ayacahuite_12.png,ayacahuite
D:/RAE/dataset3_es\polluelo_10.png,polluelo
D:/RAE/dataset3_es\v_2.png,v
D:/RAE/dataset3_es\conserjeria_1.png,conserjeria
D:/RAE/dataset3_es\anade_6.png,anade
D:/RAE/dataset3_es\muneca_3.png,muñeca
D:/RAE/dataset3_es\abarcar_14.png,abarcar
D:/RAE/dataset3_es\azoque_3.png,azoque
D:/RAE/dataset3_es\coquetismo_14.png,coquetismo
D:/RAE/dataset3_es\intrusete_0.png,intrusete
D:/RAE/dataset3_es\melga_10.png,melga
D:/RAE/dataset3_es\extranista_0.png,extrañista
D:/RAE/dataset3_es\madras_7.png,madras
D:/RAE/dataset3_es\desacordar_9.png,desacordar
D:/RAE/dataset3_es\mediateca_7.png,mediateca
D:/RAE/dataset3_es\alinado_8.png,alinado
D:/RAE/dataset3_es\berilo_8.png,berilo
D:/RAE/dataset3_es\podenco_11.png,podenco
D:/RAE/dataset3_es\colmillada_12.png,colmillada
D:/RAE/dataset3_es\calden_14.png,calden
D:/RAE/dataset3_es\mochar_5.png,mochar
D:/RAE/dataset3_es\subcelular_2.png,subcelular
D:/RAE/dataset3_es\armadura_3.png,armadura
D:/RAE/dataset3_es\fatula_6.png,fatula
D:/RAE/dataset3_es\desenmallar_0.png,desenmallar
D:/RAE/dataset3_es\digestible_12.png,digestible
D:/RAE/dataset3_es\efemeride_1.png,efemeride
D:/RAE/dataset3_es\igualador_9.png,igualador
D:/RAE/dataset3_es\cebolleta_7.png,cebolleta
D:/RAE/dataset3_es\desahijar_9.png,desahijar
D:/RAE/dataset3_es\saltatriz_3.png,saltatriz
D:/RAE/dataset3_es\bullicio_11.png,bullicio
D:/RAE/dataset3_es\regalaria_5.png,regalaria
D:/RAE/dataset3_es\enruna_4.png,enruna
D:/RAE/dataset3_es\nueve_11.png,nueve
D:/RAE/dataset3_es\atacir_5.png,atacir
D:/RAE/dataset3_es\vibrar_7.png,vibrar
D:/RAE/dataset3_es\desarmadura_13.png,desarmadura
D:/RAE/dataset3_es\difteria_3.png,difteria
D:/RAE/dataset3_es\quinielista_13.png,quinielista
D:/RAE/dataset3_es\flamear_2.png,flamear
D:/RAE/dataset3_es\cogedura_13.png,cogedura
D:/RAE/dataset3_es\flora_6.png,flora
D:/RAE/dataset3_es\nebrina_4.png,nebrina
D:/RAE/dataset3_es\torpedear_7.png,torpedear
D:/RAE/dataset3_es\estranguria_9.png,estranguria
D:/RAE/dataset3_es\desfilachar_14.png,desfilachar
D:/RAE/dataset3_es\vandalismo_12.png,vandalismo
D:/RAE/dataset3_es\batanga_1.png,batanga
D:/RAE/dataset3_es\tiza_0.png,tiza
D:/RAE/dataset3_es\polono_0.png,polono
D:/RAE/dataset3_es\castanon_12.png,castañon
D:/RAE/dataset3_es\colosal_8.png,colosal
D:/RAE/dataset3_es\inoperativo_12.png,inoperativo
D:/RAE/dataset3_es\soporoso_1.png,soporoso
D:/RAE/dataset3_es\seceno_5.png,seceno
D:/RAE/dataset3_es\puno_0.png,puño
D:/RAE/dataset3_es\lamido_12.png,lamido
D:/RAE/dataset3_es\babadero_4.png,babadero
D:/RAE/dataset3_es\lanzada_9.png,lanzada
D:/RAE/dataset3_es\rastacuero_11.png,rastacuero
D:/RAE/dataset3_es\nebulosa_8.png,nebulosa
D:/RAE/dataset3_es\plautino_5.png,plautino
D:/RAE/dataset3_es\ganga_10.png,ganga
D:/RAE/dataset3_es\legionario_6.png,legionario
D:/RAE/dataset3_es\chapaleteo_3.png,chapaleteo
D:/RAE/dataset3_es\gray_6.png,gray
D:/RAE/dataset3_es\encefalo_4.png,encefalo
D:/RAE/dataset3_es\escurcar_14.png,escurcar
D:/RAE/dataset3_es\baguna_8.png,baguña
D:/RAE/dataset3_es\quinal_14.png,quinal
D:/RAE/dataset3_es\aprobar_9.png,aprobar
D:/RAE/dataset3_es\haras_6.png,haras
D:/RAE/dataset3_es\baratero_9.png,baratero
D:/RAE/dataset3_es\elipsografo_8.png,elipsografo
D:/RAE/dataset3_es\radial_5.png,radial
D:/RAE/dataset3_es\mesnada_11.png,mesnada
D:/RAE/dataset3_es\tiranicidio_13.png,tiranicidio
D:/RAE/dataset3_es\tredecimo_14.png,tredecimo
D:/RAE/dataset3_es\miraglo_2.png,miraglo
D:/RAE/dataset3_es\pacer_12.png,pacer
D:/RAE/dataset3_es\cortao_12.png,cortao
D:/RAE/dataset3_es\agachadiza_8.png,agachadiza
D:/RAE/dataset3_es\merca_12.png,merca
D:/RAE/dataset3_es\barbilindo_7.png,barbilindo
D:/RAE/dataset3_es\solador_8.png,solador
D:/RAE/dataset3_es\sinonimico_10.png,sinonimico
D:/RAE/dataset3_es\flanco_13.png,flanco
D:/RAE/dataset3_es\barrilero_13.png,barrilero
D:/RAE/dataset3_es\tempestar_12.png,tempestar
D:/RAE/dataset3_es\tucurpilla_10.png,tucurpilla
D:/RAE/dataset3_es\kantiano_4.png,kantiano
D:/RAE/dataset3_es\anuncio_0.png,anuncio
D:/RAE/dataset3_es\empavar_7.png,empavar
D:/RAE/dataset3_es\dispensar_7.png,dispensar
D:/RAE/dataset3_es\ancashino_14.png,ancashino
D:/RAE/dataset3_es\amanuense_4.png,amanuense
D:/RAE/dataset3_es\motejar_0.png,motejar
D:/RAE/dataset3_es\cutral_8.png,cutral
D:/RAE/dataset3_es\nau_0.png,ñau
D:/RAE/dataset3_es\arribista_14.png,arribista
D:/RAE/dataset3_es\metateada_2.png,metateada
D:/RAE/dataset3_es\bisoneria_1.png,bisoñeria
D:/RAE/dataset3_es\elevable_1.png,elevable
D:/RAE/dataset3_es\capitolio_6.png,capitolio
D:/RAE/dataset3_es\singladura_3.png,singladura
D:/RAE/dataset3_es\igualacion_10.png,igualacion
D:/RAE/dataset3_es\epiteto_12.png,epiteto
D:/RAE/dataset3_es\disertacion_13.png,disertacion
D:/RAE/dataset3_es\cambucho_11.png,cambucho
D:/RAE/dataset3_es\costura_7.png,costura
D:/RAE/dataset3_es\rosjo_6.png,rosjo
D:/RAE/dataset3_es\embeleso_6.png,embeleso
D:/RAE/dataset3_es\pacheco_0.png,pacheco
D:/RAE/dataset3_es\encanado_5.png,encanado
D:/RAE/dataset3_es\cuando_5.png,cuando
D:/RAE/dataset3_es\conyudice_1.png,conyudice
D:/RAE/dataset3_es\biografo_1.png,biografo
D:/RAE/dataset3_es\graneado_11.png,graneado
D:/RAE/dataset3_es\ninera_11.png,niñera
D:/RAE/dataset3_es\tabaquismo_13.png,tabaquismo
D:/RAE/dataset3_es\apercebir_0.png,apercebir
D:/RAE/dataset3_es\nivelar_8.png,nivelar
D:/RAE/dataset3_es\calconar_2.png,calcoñar
D:/RAE/dataset3_es\tunir_8.png,tuñir
D:/RAE/dataset3_es\escanero_0.png,escañero
D:/RAE/dataset3_es\zopilotera_12.png,zopilotera
D:/RAE/dataset3_es\guaguanco_3.png,guaguanco
D:/RAE/dataset3_es\adjetival_8.png,adjetival
D:/RAE/dataset3_es\churrito_12.png,churrito
D:/RAE/dataset3_es\ictiosauro_2.png,ictiosauro
D:/RAE/dataset3_es\cerceta_10.png,cerceta
D:/RAE/dataset3_es\sancta_3.png,sancta
D:/RAE/dataset3_es\vinajera_0.png,vinajera
D:/RAE/dataset3_es\badulaquear_12.png,badulaquear
D:/RAE/dataset3_es\coche_4.png,coche
D:/RAE/dataset3_es\enmollecer_9.png,enmollecer
D:/RAE/dataset3_es\lesear_8.png,lesear
D:/RAE/dataset3_es\birlocha_4.png,birlocha
D:/RAE/dataset3_es\ventana_12.png,ventana
D:/RAE/dataset3_es\danlideno_0.png,danlideno
D:/RAE/dataset3_es\profe_7.png,profe
D:/RAE/dataset3_es\tracio_6.png,tracio
D:/RAE/dataset3_es\enrunar_5.png,enrunar
D:/RAE/dataset3_es\zapatismo_4.png,zapatismo
D:/RAE/dataset3_es\antenotar_8.png,antenotar
D:/RAE/dataset3_es\arracache_0.png,arracache
D:/RAE/dataset3_es\socarro_10.png,socarro
D:/RAE/dataset3_es\cinetosis_6.png,cinetosis
D:/RAE/dataset3_es\engalgar_4.png,engalgar
D:/RAE/dataset3_es\meollar_7.png,meollar
D:/RAE/dataset3_es\endocrino_10.png,endocrino
D:/RAE/dataset3_es\cid_3.png,cid
D:/RAE/dataset3_es\bozalillo_3.png,bozalillo
